pmcid,entrez,symbol,source
PMC3904612,2475,mTORC1,bioentities_symbol
PMC3904612,57521,mTORC1,bioentities_symbol
PMC3904612,2475,mTORC1,bioentities_symbol
PMC3904612,57521,mTORC1,bioentities_symbol
PMC3905307,324,APC,hgnc_symbol
PMC3905307,8945,BTRC,hgnc_symbol
PMC3905307,63928,CHP2,hgnc_symbol
PMC3905307,8454,CUL1,hgnc_symbol
PMC3905307,23002,DAAM1,hgnc_symbol
PMC3905307,1857,DVL3,hgnc_symbol
PMC3905307,23291,FBXW11,hgnc_symbol
PMC3905307,11211,FZD,bioentities_symbol
PMC3905307,2535,FZD,bioentities_symbol
PMC3905307,7855,FZD,bioentities_symbol
PMC3905307,7976,FZD,bioentities_symbol
PMC3905307,8321,FZD,bioentities_symbol
PMC3905307,8322,FZD,bioentities_symbol
PMC3905307,8323,FZD,bioentities_symbol
PMC3905307,8324,FZD,bioentities_symbol
PMC3905307,8325,FZD,bioentities_symbol
PMC3905307,8326,FZD,bioentities_symbol
PMC3905307,2535,FZD2,hgnc_symbol
PMC3905307,2931,GSK3,bioentities_symbol
PMC3905307,2932,GSK3,bioentities_symbol
PMC3905307,4041,LRP5,hgnc_symbol
PMC3905307,4040,LRP6,hgnc_symbol
PMC3905307,1432,MAPK,bioentities_symbol
PMC3905307,5594,MAPK,bioentities_symbol
PMC3905307,5595,MAPK,bioentities_symbol
PMC3905307,5599,MAPK,bioentities_symbol
PMC3905307,5600,MAPK,bioentities_symbol
PMC3905307,5601,MAPK,bioentities_symbol
PMC3905307,5602,MAPK,bioentities_symbol
PMC3905307,5603,MAPK,bioentities_symbol
PMC3905307,6300,MAPK,bioentities_symbol
PMC3905307,10725,NFAT5,hgnc_symbol
PMC3905307,4773,NFATC2,hgnc_symbol
PMC3905307,51701,NLK,hgnc_symbol
PMC3905307,5332,PLCB4,hgnc_symbol
PMC3905307,5535,PPP3R2,hgnc_symbol
PMC3905307,5881,RAC3,hgnc_symbol
PMC3905307,6093,ROCK1,hgnc_symbol
PMC3905307,6490,SIL,hgnc_prev_symbol
PMC3905307,6907,TBL1X,hgnc_symbol
PMC3905307,83439,TCF7L1,hgnc_symbol
PMC3905307,7157,TP53,hgnc_symbol
PMC3905307,57216,VANGL2,hgnc_symbol
PMC3905307,11197,WIF1,hgnc_symbol
PMC3905307,51384,WNT,bioentities_symbol
PMC3905307,54361,WNT,bioentities_symbol
PMC3905307,7471,WNT,bioentities_symbol
PMC3905307,7472,WNT,bioentities_symbol
PMC3905307,7473,WNT,bioentities_symbol
PMC3905307,7474,WNT,bioentities_symbol
PMC3905307,7475,WNT,bioentities_symbol
PMC3905307,7476,WNT,bioentities_symbol
PMC3905307,7477,WNT,bioentities_symbol
PMC3905307,7478,WNT,bioentities_symbol
PMC3905307,7479,WNT,bioentities_symbol
PMC3905307,7480,WNT,bioentities_symbol
PMC3905307,7481,WNT,bioentities_symbol
PMC3905307,7482,WNT,bioentities_symbol
PMC3905307,7483,WNT,bioentities_symbol
PMC3905307,7484,WNT,bioentities_symbol
PMC3905307,80326,WNT,bioentities_symbol
PMC3905307,81029,WNT,bioentities_symbol
PMC3905307,89780,WNT,bioentities_symbol
PMC3905307,81029,WNT5B,hgnc_symbol
PMC3906024,5594,ERK,bioentities_symbol
PMC3906024,5595,ERK,bioentities_symbol
PMC3906024,113026,PLC,bioentities_symbol
PMC3906024,23236,PLC,bioentities_symbol
PMC3906024,51196,PLC,bioentities_symbol
PMC3906024,5330,PLC,bioentities_symbol
PMC3906024,5331,PLC,bioentities_symbol
PMC3906024,5332,PLC,bioentities_symbol
PMC3906024,5333,PLC,bioentities_symbol
PMC3906024,5335,PLC,bioentities_symbol
PMC3906024,5336,PLC,bioentities_symbol
PMC3906024,84812,PLC,bioentities_symbol
PMC3906024,89869,PLC,bioentities_symbol
PMC3906049,100132074,FOXO,bioentities_symbol
PMC3906049,2308,FOXO,bioentities_symbol
PMC3906049,2309,FOXO,bioentities_symbol
PMC3906049,4303,FOXO,bioentities_symbol
PMC3906049,3643,INSR,hgnc_symbol
PMC3906049,6097,TOR,hgnc_alias_symbol
PMC3906428,355,FAS,hgnc_symbol
PMC3906428,3716,JAK,bioentities_symbol
PMC3906428,3717,JAK,bioentities_symbol
PMC3906428,3718,JAK,bioentities_symbol
PMC3906428,7297,JAK,bioentities_symbol
PMC3906428,1432,p38,bioentities_symbol
PMC3906428,5600,p38,bioentities_symbol
PMC3906428,5603,p38,bioentities_symbol
PMC3906428,6300,p38,bioentities_symbol
PMC3906428,6772,STAT,bioentities_symbol
PMC3906428,6773,STAT,bioentities_symbol
PMC3906428,6774,STAT,bioentities_symbol
PMC3906428,6775,STAT,bioentities_symbol
PMC3906428,6776,STAT,bioentities_symbol
PMC3906428,6777,STAT,bioentities_symbol
PMC3906428,6778,STAT,bioentities_symbol
PMC3909204,26511,BTL,hgnc_alias_symbol
PMC3909204,1956,EGFR,hgnc_symbol
PMC3909204,1432,MAPK,bioentities_symbol
PMC3909204,5594,MAPK,bioentities_symbol
PMC3909204,5595,MAPK,bioentities_symbol
PMC3909204,5599,MAPK,bioentities_symbol
PMC3909204,5600,MAPK,bioentities_symbol
PMC3909204,5601,MAPK,bioentities_symbol
PMC3909204,5602,MAPK,bioentities_symbol
PMC3909204,5603,MAPK,bioentities_symbol
PMC3909204,6300,MAPK,bioentities_symbol
PMC3909204,6010,RHO,hgnc_symbol
PMC3909570,1978,4E-BP1,hgnc_alias_symbol
PMC3909570,51422,AMPK,bioentities_symbol
PMC3909570,53632,AMPK,bioentities_symbol
PMC3909570,5562,AMPK,bioentities_symbol
PMC3909570,5563,AMPK,bioentities_symbol
PMC3909570,5564,AMPK,bioentities_symbol
PMC3909570,5565,AMPK,bioentities_symbol
PMC3909570,5571,AMPK,bioentities_symbol
PMC3910974,2203,FBP1,hgnc_symbol
PMC3910974,5566,PKA,bioentities_symbol
PMC3910974,5567,PKA,bioentities_symbol
PMC3910974,5568,PKA,bioentities_symbol
PMC3910974,5573,PKA,bioentities_symbol
PMC3910974,5575,PKA,bioentities_symbol
PMC3910974,5576,PKA,bioentities_symbol
PMC3910974,5577,PKA,bioentities_symbol
PMC3910974,23373,TORC1,hgnc_alias_symbol
PMC3912139,10000,AKT,bioentities_symbol
PMC3912139,207,AKT,bioentities_symbol
PMC3912139,208,AKT,bioentities_symbol
PMC3912139,5594,ERK,bioentities_symbol
PMC3912139,5595,ERK,bioentities_symbol
PMC3912139,2778,GNAS,hgnc_symbol
PMC3912139,10316,GPC-R,hgnc_alias_symbol
PMC3912139,1432,MAPK,bioentities_symbol
PMC3912139,5594,MAPK,bioentities_symbol
PMC3912139,5595,MAPK,bioentities_symbol
PMC3912139,5599,MAPK,bioentities_symbol
PMC3912139,5600,MAPK,bioentities_symbol
PMC3912139,5601,MAPK,bioentities_symbol
PMC3912139,5602,MAPK,bioentities_symbol
PMC3912139,5603,MAPK,bioentities_symbol
PMC3912139,6300,MAPK,bioentities_symbol
PMC3912139,4583,MUC2,hgnc_symbol
PMC3912139,4586,MUC5AC,hgnc_symbol
PMC3912139,3265,RAS,bioentities_symbol
PMC3912139,3845,RAS,bioentities_symbol
PMC3912139,4893,RAS,bioentities_symbol
PMC3912738,10000,AKT,bioentities_symbol
PMC3912738,207,AKT,bioentities_symbol
PMC3912738,208,AKT,bioentities_symbol
PMC3912738,5595,ERK1,hgnc_alias_symbol
PMC3912738,5594,ERK2,hgnc_alias_symbol
PMC3912738,2885,GRB2,hgnc_symbol
PMC3912738,2931,GSK3,bioentities_symbol
PMC3912738,2932,GSK3,bioentities_symbol
PMC3912738,3479,IGF1,hgnc_symbol
PMC3912738,3480,IGFIR,hgnc_alias_symbol
PMC3912738,5604,MEK1,hgnc_alias_symbol
PMC3912738,4790,NF-kappaB,hgnc_alias_symbol
PMC3912738,146850,PI3K,bioentities_symbol
PMC3912738,23533,PI3K,bioentities_symbol
PMC3912738,30849,PI3K,bioentities_symbol
PMC3912738,5290,PI3K,bioentities_symbol
PMC3912738,5291,PI3K,bioentities_symbol
PMC3912738,5293,PI3K,bioentities_symbol
PMC3912738,5294,PI3K,bioentities_symbol
PMC3912738,8503,PI3K,bioentities_symbol
PMC3912738,5728,PTEN,hgnc_symbol
PMC3912738,369,RAF,bioentities_symbol
PMC3912738,5894,RAF,bioentities_symbol
PMC3912738,673,RAF,bioentities_symbol
PMC3912738,3265,RAS,bioentities_symbol
PMC3912738,3845,RAS,bioentities_symbol
PMC3912738,4893,RAS,bioentities_symbol
PMC3912738,25759,SHC,bioentities_symbol
PMC3912738,399694,SHC,bioentities_symbol
PMC3912738,53358,SHC,bioentities_symbol
PMC3912738,6464,SHC,bioentities_symbol
PMC3912738,6591,SLUG,hgnc_prev_symbol
PMC3912738,6615,SNAIL,hgnc_alias_symbol
PMC3912738,6654,SOS,bioentities_symbol
PMC3912738,6655,SOS,bioentities_symbol
PMC3912738,6935,ZEB,hgnc_alias_symbol
PMC3912738,596,Bcl-2,hgnc_alias_symbol
PMC3912738,648,BMI1,hgnc_symbol
PMC3912738,595,Cyclin-D1,bioentities_symbol
PMC3912738,8788,Delta1,hgnc_alias_symbol
PMC3912738,2735,GLI,hgnc_prev_symbol
PMC3912738,2931,GSK3,bioentities_symbol
PMC3912738,2932,GSK3,bioentities_symbol
PMC3912738,3480,IGFIR,hgnc_alias_symbol
PMC3912738,2475,MTOR,hgnc_symbol
PMC3912738,4613,N-myc,hgnc_alias_symbol
PMC3912738,146850,PI3K,bioentities_symbol
PMC3912738,23533,PI3K,bioentities_symbol
PMC3912738,30849,PI3K,bioentities_symbol
PMC3912738,5290,PI3K,bioentities_symbol
PMC3912738,5291,PI3K,bioentities_symbol
PMC3912738,5293,PI3K,bioentities_symbol
PMC3912738,5294,PI3K,bioentities_symbol
PMC3912738,8503,PI3K,bioentities_symbol
PMC3912738,5727,PTCH,hgnc_prev_symbol
PMC3912738,6469,SHH,hgnc_symbol
PMC3912738,6608,SMO,hgnc_symbol
PMC3912738,27148,STK36,hgnc_symbol
PMC3912804,2735,GLI,hgnc_prev_symbol
PMC3912804,5727,PTCH,hgnc_prev_symbol
PMC3912804,5727,PTCH1,hgnc_symbol
PMC3912804,6608,SMO,hgnc_symbol
PMC3912804,51684,SUFU,hgnc_symbol
PMC3912804,2735,GLI,hgnc_prev_symbol
PMC3912804,3549,Hedgehog,bioentities_symbol
PMC3912804,50846,Hedgehog,bioentities_symbol
PMC3912804,6469,Hedgehog,bioentities_symbol
PMC3912804,5727,PTCH,hgnc_prev_symbol
PMC3912804,6608,SMO,hgnc_symbol
PMC3912804,51684,SUFU,hgnc_symbol
PMC3912804,2735,GLI1,hgnc_symbol
PMC3912804,5727,PTCH,hgnc_prev_symbol
PMC3912804,5727,PTCH1,hgnc_symbol
PMC3912804,6608,SMO,hgnc_symbol
PMC3912804,2735,GLI1,hgnc_symbol
PMC3912804,3549,Hedgehog,bioentities_symbol
PMC3912804,50846,Hedgehog,bioentities_symbol
PMC3912804,6469,Hedgehog,bioentities_symbol
PMC3912804,5727,PTCH1,hgnc_symbol
PMC3912804,10590,SECRET,hgnc_alias_symbol
PMC3912804,6608,SMO,hgnc_symbol
PMC3912804,2735,GLI1,hgnc_symbol
PMC3912804,3549,Hedgehog,bioentities_symbol
PMC3912804,50846,Hedgehog,bioentities_symbol
PMC3912804,6469,Hedgehog,bioentities_symbol
PMC3912804,5727,PTCH1,hgnc_symbol
PMC3912804,6608,SMO,hgnc_symbol
PMC3912804,2277,VEGF,bioentities_symbol
PMC3912804,5228,VEGF,bioentities_symbol
PMC3912804,7422,VEGF,bioentities_symbol
PMC3912804,7423,VEGF,bioentities_symbol
PMC3912804,7424,VEGF,bioentities_symbol
PMC3912804,2735,GLI1,hgnc_symbol
PMC3912804,3549,Hedgehog,bioentities_symbol
PMC3912804,50846,Hedgehog,bioentities_symbol
PMC3912804,6469,Hedgehog,bioentities_symbol
PMC3912804,6608,SMO,hgnc_symbol
PMC3913696,3552,IL1,bioentities_symbol
PMC3913696,3553,IL1,bioentities_symbol
PMC3913696,3558,IL-2,hgnc_alias_symbol
PMC3913696,3569,IL-6,hgnc_alias_symbol
PMC3913696,3576,IL-8,hgnc_alias_symbol
PMC3913696,7124,TNF-alpha,hgnc_alias_symbol
PMC3913887,10000,AKT,bioentities_symbol
PMC3913887,207,AKT,bioentities_symbol
PMC3913887,208,AKT,bioentities_symbol
PMC3913887,5594,ERK,bioentities_symbol
PMC3913887,5595,ERK,bioentities_symbol
PMC3913887,2885,GRB2,hgnc_symbol
PMC3913887,3630,INS,hgnc_symbol
PMC3913887,5604,MEK,bioentities_symbol
PMC3913887,5605,MEK,bioentities_symbol
PMC3913887,6198,P70S6K,bioentities_symbol
PMC3913887,6199,P70S6K,bioentities_symbol
PMC3913887,146850,PI3K,bioentities_symbol
PMC3913887,23533,PI3K,bioentities_symbol
PMC3913887,30849,PI3K,bioentities_symbol
PMC3913887,5290,PI3K,bioentities_symbol
PMC3913887,5291,PI3K,bioentities_symbol
PMC3913887,5293,PI3K,bioentities_symbol
PMC3913887,5294,PI3K,bioentities_symbol
PMC3913887,8503,PI3K,bioentities_symbol
PMC3913887,113026,PLC,bioentities_symbol
PMC3913887,23236,PLC,bioentities_symbol
PMC3913887,51196,PLC,bioentities_symbol
PMC3913887,5330,PLC,bioentities_symbol
PMC3913887,5331,PLC,bioentities_symbol
PMC3913887,5332,PLC,bioentities_symbol
PMC3913887,5333,PLC,bioentities_symbol
PMC3913887,5335,PLC,bioentities_symbol
PMC3913887,5336,PLC,bioentities_symbol
PMC3913887,84812,PLC,bioentities_symbol
PMC3913887,89869,PLC,bioentities_symbol
PMC3913887,369,RAF,bioentities_symbol
PMC3913887,5894,RAF,bioentities_symbol
PMC3913887,673,RAF,bioentities_symbol
PMC3913887,3265,RAS,bioentities_symbol
PMC3913887,3845,RAS,bioentities_symbol
PMC3913887,4893,RAS,bioentities_symbol
PMC3913887,27330,RSK,bioentities_symbol
PMC3913887,6195,RSK,bioentities_symbol
PMC3913887,6196,RSK,bioentities_symbol
PMC3913887,6197,RSK,bioentities_symbol
PMC3913887,6198,RSK,bioentities_symbol
PMC3913887,6199,RSK,bioentities_symbol
PMC3913887,8986,RSK,bioentities_symbol
PMC3913887,9252,RSK,bioentities_symbol
PMC3913887,6654,SOS,bioentities_symbol
PMC3913887,6655,SOS,bioentities_symbol
PMC3913887,6097,TOR,hgnc_alias_symbol
PMC3913901,7128,A20,hgnc_alias_symbol
PMC3913901,329,c-IAP1,hgnc_alias_symbol
PMC3913901,4790,NF-kappaB,hgnc_alias_symbol
PMC3913901,8742,TWEAK,hgnc_alias_symbol
PMC3913901,51330,FN14,hgnc_alias_symbol
PMC3913901,1432,MAPK,bioentities_symbol
PMC3913901,5594,MAPK,bioentities_symbol
PMC3913901,5595,MAPK,bioentities_symbol
PMC3913901,5599,MAPK,bioentities_symbol
PMC3913901,5600,MAPK,bioentities_symbol
PMC3913901,5601,MAPK,bioentities_symbol
PMC3913901,5602,MAPK,bioentities_symbol
PMC3913901,5603,MAPK,bioentities_symbol
PMC3913901,6300,MAPK,bioentities_symbol
PMC3913901,4790,NF-kappaB,hgnc_alias_symbol
PMC3913963,596,Bcl-2,hgnc_alias_symbol
PMC3913963,100506742,Caspase,bioentities_symbol
PMC3913963,23581,Caspase,bioentities_symbol
PMC3913963,834,Caspase,bioentities_symbol
PMC3913963,835,Caspase,bioentities_symbol
PMC3913963,836,Caspase,bioentities_symbol
PMC3913963,837,Caspase,bioentities_symbol
PMC3913963,838,Caspase,bioentities_symbol
PMC3913963,839,Caspase,bioentities_symbol
PMC3913963,840,Caspase,bioentities_symbol
PMC3913963,841,Caspase,bioentities_symbol
PMC3913963,842,Caspase,bioentities_symbol
PMC3913963,843,Caspase,bioentities_symbol
PMC3913963,5894,c-Raf,hgnc_alias_symbol
PMC3913963,5594,ERK,bioentities_symbol
PMC3913963,5595,ERK,bioentities_symbol
PMC3913963,5747,FAK,hgnc_alias_symbol
PMC3913963,2034,HIF,bioentities_symbol
PMC3913963,3091,HIF,bioentities_symbol
PMC3913963,405,HIF,bioentities_symbol
PMC3913963,406,HIF,bioentities_symbol
PMC3913963,64344,HIF,bioentities_symbol
PMC3913963,9915,HIF,bioentities_symbol
PMC3913963,1432,MAPK,bioentities_symbol
PMC3913963,5594,MAPK,bioentities_symbol
PMC3913963,5595,MAPK,bioentities_symbol
PMC3913963,5599,MAPK,bioentities_symbol
PMC3913963,5600,MAPK,bioentities_symbol
PMC3913963,5601,MAPK,bioentities_symbol
PMC3913963,5602,MAPK,bioentities_symbol
PMC3913963,5603,MAPK,bioentities_symbol
PMC3913963,6300,MAPK,bioentities_symbol
PMC3913963,3265,RAS,bioentities_symbol
PMC3913963,3845,RAS,bioentities_symbol
PMC3913963,4893,RAS,bioentities_symbol
PMC3913963,6714,SRC,hgnc_symbol
PMC3913963,7422,VEGF-A,hgnc_alias_symbol
PMC3913963,7423,VEGFB,hgnc_symbol
PMC3913963,2321,VEGFR,bioentities_symbol
PMC3913963,2324,VEGFR,bioentities_symbol
PMC3913963,3791,VEGFR,bioentities_symbol
PMC3913963,3791,VEGFR2,hgnc_alias_symbol
PMC3913963,107,AC,bioentities_symbol
PMC3913963,108,AC,bioentities_symbol
PMC3913963,109,AC,bioentities_symbol
PMC3913963,111,AC,bioentities_symbol
PMC3913963,112,AC,bioentities_symbol
PMC3913963,113,AC,bioentities_symbol
PMC3913963,114,AC,bioentities_symbol
PMC3913963,115,AC,bioentities_symbol
PMC3913963,196883,AC,bioentities_symbol
PMC3913963,55811,AC,bioentities_symbol
PMC3913963,10000,AKT,bioentities_symbol
PMC3913963,207,AKT,bioentities_symbol
PMC3913963,208,AKT,bioentities_symbol
PMC3913963,572,BAD,hgnc_symbol
PMC3913963,5595,ERK1,hgnc_alias_symbol
PMC3913963,5594,ERK2,hgnc_alias_symbol
PMC3913963,5747,FAK,hgnc_alias_symbol
PMC3913963,3439,IFN,hgnc_alias_symbol
PMC3913963,10893,MMP,bioentities_symbol
PMC3913963,118856,MMP,bioentities_symbol
PMC3913963,4312,MMP,bioentities_symbol
PMC3913963,4313,MMP,bioentities_symbol
PMC3913963,4314,MMP,bioentities_symbol
PMC3913963,4316,MMP,bioentities_symbol
PMC3913963,4317,MMP,bioentities_symbol
PMC3913963,4318,MMP,bioentities_symbol
PMC3913963,4319,MMP,bioentities_symbol
PMC3913963,4320,MMP,bioentities_symbol
PMC3913963,4321,MMP,bioentities_symbol
PMC3913963,4322,MMP,bioentities_symbol
PMC3913963,4323,MMP,bioentities_symbol
PMC3913963,4324,MMP,bioentities_symbol
PMC3913963,4325,MMP,bioentities_symbol
PMC3913963,4326,MMP,bioentities_symbol
PMC3913963,4327,MMP,bioentities_symbol
PMC3913963,64066,MMP,bioentities_symbol
PMC3913963,64386,MMP,bioentities_symbol
PMC3913963,79148,MMP,bioentities_symbol
PMC3913963,8510,MMP,bioentities_symbol
PMC3913963,9313,MMP,bioentities_symbol
PMC3913963,2277,VEGF,bioentities_symbol
PMC3913963,5228,VEGF,bioentities_symbol
PMC3913963,7422,VEGF,bioentities_symbol
PMC3913963,7423,VEGF,bioentities_symbol
PMC3913963,7424,VEGF,bioentities_symbol
PMC3914352,1147,IKK,bioentities_symbol
PMC3914352,3551,IKK,bioentities_symbol
PMC3914352,8517,IKK,bioentities_symbol
PMC3914352,4615,MYD88,hgnc_symbol
PMC3914352,5091,PC,hgnc_symbol
PMC3914352,5132,PDC,hgnc_symbol
PMC3914352,146850,PI3K,bioentities_symbol
PMC3914352,23533,PI3K,bioentities_symbol
PMC3914352,30849,PI3K,bioentities_symbol
PMC3914352,5290,PI3K,bioentities_symbol
PMC3914352,5291,PI3K,bioentities_symbol
PMC3914352,5293,PI3K,bioentities_symbol
PMC3914352,5294,PI3K,bioentities_symbol
PMC3914352,8503,PI3K,bioentities_symbol
PMC3914352,4043,RAP,hgnc_prev_symbol
PMC3914444,10000,AKT,bioentities_symbol
PMC3914444,207,AKT,bioentities_symbol
PMC3914444,208,AKT,bioentities_symbol
PMC3914444,2064,HER-2,hgnc_alias_symbol
PMC3914444,2065,HER3,hgnc_alias_symbol
PMC3914444,3270,HRC,hgnc_symbol
PMC3914444,2475,MTOR,hgnc_symbol
PMC3914444,51013,p13,hgnc_alias_symbol
PMC3914444,5163,PDK1,hgnc_symbol
PMC3914444,5728,PTEN,hgnc_symbol
PMC3914973,3091,HIF1,bioentities_symbol
PMC3914973,405,HIF1,bioentities_symbol
PMC3914973,11040,PIM2,hgnc_symbol
PMC3915939,1956,EGFR,hgnc_symbol
PMC3916982,1432,MAPK,bioentities_symbol
PMC3916982,5594,MAPK,bioentities_symbol
PMC3916982,5595,MAPK,bioentities_symbol
PMC3916982,5599,MAPK,bioentities_symbol
PMC3916982,5600,MAPK,bioentities_symbol
PMC3916982,5601,MAPK,bioentities_symbol
PMC3916982,5602,MAPK,bioentities_symbol
PMC3916982,5603,MAPK,bioentities_symbol
PMC3916982,6300,MAPK,bioentities_symbol
PMC3917548,10000,AKT,bioentities_symbol
PMC3917548,207,AKT,bioentities_symbol
PMC3917548,208,AKT,bioentities_symbol
PMC3917548,59067,IL21,hgnc_symbol
PMC3917548,50615,IL21R,hgnc_symbol
PMC3917548,1432,MAPK,bioentities_symbol
PMC3917548,5594,MAPK,bioentities_symbol
PMC3917548,5595,MAPK,bioentities_symbol
PMC3917548,5599,MAPK,bioentities_symbol
PMC3917548,5600,MAPK,bioentities_symbol
PMC3917548,5601,MAPK,bioentities_symbol
PMC3917548,5602,MAPK,bioentities_symbol
PMC3917548,5603,MAPK,bioentities_symbol
PMC3917548,6300,MAPK,bioentities_symbol
PMC3917548,6198,P70S6K,bioentities_symbol
PMC3917548,6199,P70S6K,bioentities_symbol
PMC3917548,146850,PI3K,bioentities_symbol
PMC3917548,23533,PI3K,bioentities_symbol
PMC3917548,30849,PI3K,bioentities_symbol
PMC3917548,5290,PI3K,bioentities_symbol
PMC3917548,5291,PI3K,bioentities_symbol
PMC3917548,5293,PI3K,bioentities_symbol
PMC3917548,5294,PI3K,bioentities_symbol
PMC3917548,8503,PI3K,bioentities_symbol
PMC3917548,25759,SHC,bioentities_symbol
PMC3917548,399694,SHC,bioentities_symbol
PMC3917548,53358,SHC,bioentities_symbol
PMC3917548,6464,SHC,bioentities_symbol
PMC3917548,6774,STAT3,hgnc_symbol
PMC3919687,324,APC,hgnc_symbol
PMC3919687,8312,AXIN1,hgnc_symbol
PMC3919687,1457,CK2,bioentities_symbol
PMC3919687,1459,CK2,bioentities_symbol
PMC3919687,1460,CK2,bioentities_symbol
PMC3919687,27120,DKKL1,hgnc_symbol
PMC3919687,10023,FRAT1,hgnc_symbol
PMC3919687,11211,Frizzled,bioentities_symbol
PMC3919687,2535,Frizzled,bioentities_symbol
PMC3919687,7855,Frizzled,bioentities_symbol
PMC3919687,7976,Frizzled,bioentities_symbol
PMC3919687,8321,Frizzled,bioentities_symbol
PMC3919687,8322,Frizzled,bioentities_symbol
PMC3919687,8323,Frizzled,bioentities_symbol
PMC3919687,8324,Frizzled,bioentities_symbol
PMC3919687,8325,Frizzled,bioentities_symbol
PMC3919687,8326,Frizzled,bioentities_symbol
PMC3919687,2932,GSK3B,hgnc_symbol
PMC3919687,51176,LEF1,hgnc_symbol
PMC3919687,4040,LRP6,hgnc_symbol
PMC3919687,80326,WNT10A,hgnc_symbol
PMC3919687,2623,GATA1,hgnc_symbol
PMC3919687,2625,GATA3,hgnc_symbol
PMC3919687,3552,IL1,bioentities_symbol
PMC3919687,3553,IL1,bioentities_symbol
PMC3919687,3586,IL-10,hgnc_alias_symbol
PMC3919687,3558,IL-2,hgnc_alias_symbol
PMC3919687,3565,IL-4,hgnc_alias_symbol
PMC3919687,6772,STAT,bioentities_symbol
PMC3919687,6773,STAT,bioentities_symbol
PMC3919687,6774,STAT,bioentities_symbol
PMC3919687,6775,STAT,bioentities_symbol
PMC3919687,6776,STAT,bioentities_symbol
PMC3919687,6777,STAT,bioentities_symbol
PMC3919687,6778,STAT,bioentities_symbol
PMC3919687,6778,STAT6,hgnc_symbol
PMC3919687,7297,TYK2,hgnc_symbol
PMC3920780,10000,AKT,bioentities_symbol
PMC3920780,207,AKT,bioentities_symbol
PMC3920780,208,AKT,bioentities_symbol
PMC3920780,6513,GLUT,hgnc_prev_symbol
PMC3920780,6517,GLUT4,hgnc_prev_symbol
PMC3920780,9733,p110,hgnc_alias_symbol
PMC3920780,25759,SHC,bioentities_symbol
PMC3920780,399694,SHC,bioentities_symbol
PMC3920780,53358,SHC,bioentities_symbol
PMC3920780,6464,SHC,bioentities_symbol
PMC3920843,1147,IKK-alpha,hgnc_alias_symbol
PMC3920843,8517,IKK-gamma,hgnc_alias_symbol
PMC3920843,5970,RELA,hgnc_symbol
PMC3920843,5971,RELB,hgnc_symbol
PMC3920940,1978,4E-BP1,hgnc_alias_symbol
PMC3920940,10000,AKT,bioentities_symbol
PMC3920940,207,AKT,bioentities_symbol
PMC3920940,208,AKT,bioentities_symbol
PMC3920940,216,ALDH,bioentities_symbol
PMC3920940,217,ALDH,bioentities_symbol
PMC3920940,218,ALDH,bioentities_symbol
PMC3920940,220,ALDH,bioentities_symbol
PMC3920940,221,ALDH,bioentities_symbol
PMC3920940,223,ALDH,bioentities_symbol
PMC3920940,224,ALDH,bioentities_symbol
PMC3920940,501,ALDH,bioentities_symbol
PMC3920940,7915,ALDH,bioentities_symbol
PMC3920940,8854,ALDH,bioentities_symbol
PMC3920940,4072,CD326,hgnc_alias_symbol
PMC3920940,960,CD44,hgnc_symbol
PMC3920940,999,CDH1,hgnc_symbol
PMC3920940,1000,CDH2,hgnc_symbol
PMC3920940,2475,MTOR,hgnc_symbol
PMC3920940,79923,NANOG,hgnc_symbol
PMC3920940,5460,Oct4,hgnc_alias_symbol
PMC3920940,146850,PI3K,bioentities_symbol
PMC3920940,23533,PI3K,bioentities_symbol
PMC3920940,30849,PI3K,bioentities_symbol
PMC3920940,5290,PI3K,bioentities_symbol
PMC3920940,5291,PI3K,bioentities_symbol
PMC3920940,5293,PI3K,bioentities_symbol
PMC3920940,5294,PI3K,bioentities_symbol
PMC3920940,8503,PI3K,bioentities_symbol
PMC3920940,6198,PS6K,hgnc_alias_symbol
PMC3920940,6606,SMA,hgnc_prev_symbol
PMC3920940,6615,SNAIL,hgnc_alias_symbol
PMC3920940,6657,SOX2,hgnc_symbol
PMC3922094,6418,SET,hgnc_symbol
PMC3922094,55079,TOF,hgnc_alias_symbol
PMC3922814,5747,FAK,hgnc_alias_symbol
PMC3922814,3549,Hedgehog,bioentities_symbol
PMC3922814,50846,Hedgehog,bioentities_symbol
PMC3922814,6469,Hedgehog,bioentities_symbol
PMC3923659,5595,ERK1,hgnc_alias_symbol
PMC3923659,5594,ERK2,hgnc_alias_symbol
PMC3923659,1147,IKK,bioentities_symbol
PMC3923659,3551,IKK,bioentities_symbol
PMC3923659,8517,IKK,bioentities_symbol
PMC3923659,3552,IL-1A,hgnc_alias_symbol
PMC3923659,3553,IL-1B,hgnc_alias_symbol
PMC3923659,3554,IL1R1,hgnc_symbol
PMC3923659,3556,IL1RAP,hgnc_symbol
PMC3923659,5604,MAP2K,bioentities_symbol
PMC3923659,5605,MAP2K,bioentities_symbol
PMC3923659,5606,MAP2K,bioentities_symbol
PMC3923659,5607,MAP2K,bioentities_symbol
PMC3923659,5608,MAP2K,bioentities_symbol
PMC3923659,5609,MAP2K,bioentities_symbol
