entrez_id,n_symbol
149998,PLA1C
22925,PLA2R
22925,PLA2G1R
255189,PLA2G4F/Z
22925,PLA2IR
9373,PLA2P
9518,PLAB
27335,PLAC24
84518,PLAC8L2
9373,PLAP
54829,PLAP1
5357,PLASTIN1
151056,PLB
9651,PLCETA2
23236,PLCI
5335,PLCII
5334,PLCL
5335,PLC148
23236,PLC154
51196,PLCE
23007,PLCETA1
9651,PLCETA2
5335,PLCGAMMA1
5334,PLCL
89869,PLCZETA
1995,PLE21
375484,PLEIAD
10160,PLEKHC2
9855,PLEKHC3
130271,PLEKHH1L
23654,PLEXB2
5365,PLEXB3
5365,PLEXR
55848,PLGRKT
5228,PLGF
5228,PLGF2
29979,PLIC1
29978,PLIC2
29978,PLIC2
2495,PLIF
90480,PLINP1
90480,PLINP1
114971,PLIP
6402,PLNHR
7305,PLOSL
5744,PLP
56936,PLPL
93408,PLRLC
5407,PLRP1
5408,PLRP2
3936,PLS2
1021,PLSTIRE
5339,PLTN
10765,PLU1
55558,PLXN3
7704,PLZF
5542,PM
5394,PMSCL
5394,PM/SCL100
5393,PM/SCL75
8834,PM1
23420,PM5
10424,PMBP
490,PMCA1
491,PMCA2
492,PMCA3
493,PMCA4
1476,PME
51400,PME1
6490,PMEL17
343930,PMESOGENIN1
5542,PMF
3933,PMFA
8834,PMI
5373,PMI1
7757,PMIDP
10654,PMK
10654,PMKA
84106,PMLRAR
79753,PML1
51090,PMLP
5824,PMP1
25824,PMP20
338661,PMP22CD
11264,PMP24
10478,PMP34
5828,PMP35
5826,PMP69
5825,PMP70
5824,PMPI
137902,PMR1
5542,PMS
5683,PMSA2
5689,PMSB1
51450,PMX2
401,PMX2A
10631,PN
30833,PNI
5270,PN1
6336,PN3
6334,PN4
4477,PN44
55969,PNAS11
54948,PNAS111
83608,PNAS124
83608,PNAS131
51029,PNAS4
64802,PNAT1
23057,PNAT2
349565,PNAT3
8671,PNBC
84275,PNC1
55186,PNC2
1996,PNEM
26472,PNG
55768,PNG1
5270,PNI
8566,PNK
64112,PNMA4
105373377,PNMA6BL
170261,PNMA7A
644353,PNMA7B
51538,PNO40
5976,PNORF1
87178,PNPASE
389852,PNPK6288
8398,PNPLA9
9038,PNR
7031,PNR2
92304,PNSP2
117156,PNSP1
22978,PNT5
1731,PNUTL3
10801,PNUTL4
5514,PNUTS
389203,PNX
5981,POGA
5034,PO4HB
9185,POB1
5443,POC
261734,POC10
54903,POC12
7317,POC20
80184,POC3
9094,POC7
9094,POC7A
84747,POC7B
6943,POD1
50512,PODLX2
127435,PODOCAN
255743,POEM
1730,POF
1730,POF2
55120,POG
10213,POH1
51341,POKEMON
339105,POL3S
10514,POL5
253980,POLDIP1
57804,POLDS
5426,POLE1
5428,POLG1
5428,POLGA
5439,POLR2J1
5430,POLRA
79987,POLYDOM
5980,POLZ
10459,POLZ2
22932,POMZP3
94026,POM121L
9883,POM121A
23225,POM210
89795,POMFIL1
89797,POMFIL2
89796,POMFIL3
10580,PONSIN
8607,PONTIN52
10250,POP101
64091,POP2
64208,POP3
11149,POPDC1
22843,POPX1
9647,POPX2
23647,POR1
64840,PORC
114908,PORIMIN
7416,PORIN
57630,POSH
344558,POSH2
153769,POSHER
317754,POTE
404785,POTE14
100996331,POTE15
388468,POTE18
445582,POTE2
317754,POTE21
404785,POTE14
404785,POTE14ALPHA
641455,POTE14BETA
100996331,POTE15
388468,POTE18
445582,POTE2
317754,POTE21
23784,POTE22
728378,POTE2ALPHA
653269,POTE2BETA
445582,POTE2GAMMA
728378,POTEACTIN
5307,POTX
5449,POU1F1A
5454,POUF3
5499,PP1A
5500,PP1B
117248,PPGALNACT15
5540,PP1
91056,PP1030
8909,PP11
51129,PP1158
3484,PP12
64114,PP1201
116840,PP1221
83451,PP1226
6787,PP12301
29124,PP13
5923,PP13187
113251,PP13296
114823,PP13842
5047,PP14
11200,PP1425
93210,PP1498
10204,PP15
80301,PP1628
81544,PP1665
10226,PP17
124565,PP1744
3925,PP19
5499,PP1A
5499,PP1ALPHA
5500,PP1B
5500,PP1BETA
4660,PP1BP55
5501,PP1C
5501,PP1GAMMA
27010,PP20
92799,PP203
83985,PP2030
9338,PP21
80305,PP2447
51668,PP25
27106,PP2703
5518,PP2AAALPHA
5519,PP2AABETA
5518,PP2AA
5516,PP2ABETA
5515,PP2AC
5532,PP2BBETA
5533,PP2BGAMMA
8493,PP2CDELTA
5494,PP2CA
5515,PP2CALPHA
5495,PP2CB
5495,PP2CBETA
151742,PP2CE
132160,PP2CETA
5496,PP2CG
5496,PP2CGAMMA
22843,PP2CH
152926,PP2CKAPPA
152926,PP2CM
333926,PP2CZETA
64118,PP3111
8125,PP32
23519,PP32R2
114049,PP3381
11062,PP35
126321,PP3501
93100,PP3856
5531,PP4
158427,PP4189
80346,PP432
2596,PP46
9989,PP4R1
55671,PP4R3
57718,PP4R4
5536,PP5
60370,PP5395
120071,PP5656
80308,PP591
5537,PP6
23243,PP6ARSA
91526,PP6ARSB
283373,PP6ARSC
55615,PP610
55291,PP6R3
26056,PP75
149428,PP753
7551,PP838
55684,PP8875
170626,PP9012
80301,PP9099
5468,PPARG1
5468,PPARG2
5468,PPARGAMMA
5464,PPASE
5495,PPC2BETAX
1296,PPCD
30813,PPCD1
1296,PPCD2
30813,PPD
2737,PPDIV
5552,PPG
64409,PPGALNACT17
2023,PPH
4224,PPHA
56623,PPI5PIV
8468,PPIASE
1832,PPKS2
56891,PPL13
256933,PPL7
283869,PPL8
80895,PPM1O
9836,PPM2
54704,PPM2A
57546,PPM2B
57546,PPM2C2
23239,PPM3A
23035,PPM3B
23463,PPMT
51451,PPMT1
64840,PPN
4137,PPND
5368,PPNOC
256933,PPNPB
5498,PPO
22853,PPP1R100
114783,PPP1R101
4131,PPP1R102
4137,PPP1R103
4176,PPP1R104
4288,PPP1R105
10199,PPP1R106
23026,PPP1R107
4642,PPP1R108
9611,PPP1R109
4747,PPP1R110
4751,PPP1R111
26155,PPP1R112
64434,PPP1R113
4841,PPP1R114
100506658,PPP1R115
23596,PPP1R116
5001,PPP1R117
56288,PPP1R118
27328,PPP1R119
5099,PPP1R120
63935,PPP1R121
5213,PPP1R122
116154,PPP1R123
65979,PPP1R124
57661,PPP1R125
9088,PPP1R126
5334,PPP1R127
10714,PPP1R128
80243,PPP1R129
5925,PPP1R130
9821,PPP1R131
64062,PPP1R132
23504,PPP1R133
23322,PPP1R134
6125,PPP1R135
23076,PPP1R136
6261,PPP1R137
26278,PPP1R138
9814,PPP1R139
7159,PPP1R13A
6421,PPP1R140
6558,PPP1R141
57709,PPP1R142
6548,PPP1R143
6598,PPP1R144
9825,PPP1R145
90853,PPP1R146
161742,PPP1R147
84654,PPP1R148
10772,PPP1R149
6780,PPP1R150
54843,PPP1R151
92293,PPP1R152
121256,PPP1R153
338661,PPP1R154
7145,PPP1R155
6434,PPP1R156
10155,PPP1R157
26133,PPP1R158
7224,PPP1R159
7249,PPP1R160
60385,PPP1R161
7421,PPP1R163
51542,PPP1R164
51729,PPP1R165
124997,PPP1R166
65125,PPP1R167
23286,PPP1R168
56252,PPP1R169
7532,PPP1R170
253461,PPP1R171
53349,PPP1R172
9372,PPP1R173
140831,PPP1R174
8725,PPP1R19
83987,PPP1R20
54927,PPP1R22
84303,PPP1R23
64478,PPP1R24
64794,PPP1R25
55105,PPP1R30
54768,PPP1R31
57221,PPP1R33
9665,PPP1R34
63898,PPP1R38
79660,PPP1R4
287015,PPP1R40
84240,PPP1R41
8165,PPP1R43
11215,PPP1R44
10142,PPP1R45
324,PPP1R46
6790,PPP1R47
9212,PPP1R48
8312,PPP1R49
596,PPP1R50
599,PPP1R51
598,PPP1R52
672,PPP1R53
55259,PPP1R54
57082,PPP1R55
842,PPP1R56
835,PPP1R57
1740,PPP1R58
10421,PPP1R59
995,PPP1R60
1062,PPP1R61
55125,PPP1R62
1186,PPP1R63
163882,PPP1R64
23243,PPP1R65
9666,PPP1R66
8894,PPP1R67
8178,PPP1R68
9765,PPP1R69
51100,PPP1R70
5747,PPP1R71
81566,PPP1R72
80034,PPP1R73
2241,PPP1R74
10160,PPP1R75
23307,PPP1R76
9625,PPP1R77
10768,PPP1R78
338699,PPP1R79
57662,PPP1R80
157313,PPP1R81
1741,PPP1R82
5610,PPP1R83
2835,PPP1R84
2911,PPP1R85
2915,PPP1R86
2917,PPP1R87
389207,PPP1R88
3054,PPP1R89
10013,PPP1R90
126393,PPP1R91
10320,PPP1R92
3674,PPP1R93
3708,PPP1R94
3742,PPP1R96
54207,PPP1R97
10765,PPP1R98
81930,PPP1R99
5530,PPP2B
333926,PPP2CZ
28227,PPP2R3LY
6801,PPP2R6A
29966,PPP2R6B
29888,PPP2R6C
23523,PPP3IN
5535,PPP3RL
5475,PPP7CA
5470,PPP7CB
51554,PPR1
25945,PPR3
255061,PPTC
5725,PPTB
255061,PPTC
5531,PPX
1497,PQLC4
9526,PQLC5
745,PQN47
92675,PQN68
5241,PR
5657,PR3
387893,PRSET7
51218,PR01238
140738,PR1
5523,PR130
3925,PR22
6427,PR264
388389,PR46B
28227,PR48
8899,PR4H
5522,PR52
5520,PR52A
5521,PR52B
5524,PR53
5521,PR55BETA
5520,PR55A
5520,PR55ALPHA
5522,PR55G
5525,PR61A
5526,PR61B
5527,PR61G
5518,PR65A
5519,PR65B
28227,PR70
5523,PR72
6277,PRA
10567,PRA1
10567,PRAF1
10550,PRAF3
157285,PRAGMIN
8550,PRAK
343068,PRAMEF5L
51478,PRAP
84335,PRAS40
5471,PRAT
245812,PRAT4B
9256,PRAX1
5542,PRB1L
5542,PRB1M
23082,PRC
414059,PRC17
3339,PRCAN
7746,PRD51
64388,PRDC
79957,PRDELTA
639,PRDIBF1
3096,PRDIIBF1
2122,PRDM3
140578,PRED12
54148,PRED22
29104,PRED28
51250,PRED31
59271,PRED34
54097,PRED44
149998,PRED5
85395,PRED56
54148,PRED66
10694,PRED71
140290,PRED77
8566,PRED79
56245,PRED81
8788,PREF1
27166,PRELI
6397,PRELID4A
9717,PRELID4B
5316,PREP1
100996939,PREY
55893,PRF1
5544,PRG
9890,PRG1
79948,PRG2
54886,PRG3
64748,PRG4
8870,PRG1
163404,PRG5
90480,PRG6
5638,PRGP1
5639,PRGP2
113402,PRGR1
51052,PRH
85441,PRIC285
3603,PRIL16
145270,PRIMA
5334,PRIP
93166,PRISM
1263,PRK
5585,PRK1
5586,PRK2
11216,PRKA10
11215,PRKA11
9472,PRKA6
10142,PRKA9
207,PRKBA
10000,PRKBG
4293,PRKE1
5593,PRKGR2
6300,PRKM12
1432,PRKM14
1432,PRKM15
6416,PRKMK4
7803,PRL1
8073,PRL2
11156,PRL3
11156,PRLR
5356,PRL1
8073,PRL2
10879,PRL3
26952,PRL5
6175,PRLP0
5157,PRLTS
10498,PRMT4
64428,PRN
55454,PRO0082
29035,PRO0149
9477,PRO0213
51203,PRO0310P1
29057,PRO0659
286144,PRO0845
347735,PRO0899
55435,PRO0971
51614,PRO0989
7965,PRO0992
10269,PRO1
23505,PRO1048
10911,PRO1068
57325,PRO1194
51684,PRO1280
79608,PRO1385
55466,PRO1472
27335,PRO1474
57151,PRO1485
7018,PRO1557
124220,PRO1567
55374,PRO1580
5649,PRO1598
29015,PRO1659
51322,PRO1741
64062,PRO1777
128338,PRO180
55471,PRO1853
55379,PRO1855
9315,PRO1873
79583,PRO1886
54989,PRO1914
168507,PRO19563
4635,PRO1957
146395,PRO19651
57038,PRO1992
25898,PRO1996
4678,PRO1999
29028,PRO2000
58527,PRO2013
50618,PRO2015
5511,PRO2047
7018,PRO2086
56898,PRO20933
2181,PRO2194
55486,PRO2207
55388,PRO2249
80344,PRO2389
79612,PRO2435
6603,PRO2451
11231,PRO2507
55876,PRO2521
79139,PRO2577
6793,PRO2729
80335,PRO2730
387914,PRO28631
55585,PRO3094
94056,PRO3113
79875,PRO34005
80335,PRO34047
60559,PRO3567
64778,PRO4979
646962,PRO537
389812,PRO6093
200504,PRO813
89790,PRO940
255324,PRO9904
5104,PROCI
5625,PRODH1
5034,PROHB
5549,PROLARGIN
5553,PROMBP
57146,PROMETHIN
9692,PRORP
5692,PROS26
5687,PROS27
5682,PROS30
27344,PROSAAS
22941,PROSAP1
85358,PROSAP2
9762,PROSAPIP1
9755,PROSAPIP2
85414,PROSTEIN
55554,PROSTINOGEN
6534,PROT
11214,PROTOLB
55615,PROTOR1
79899,PROTOR2
8050,PROX
7001,PRP
5343,PRPB
23451,PRP10
8175,PRP11
9785,PRP16
51362,PRP17
134285,PRP2
10291,PRP21
1659,PRP22
9416,PRP28
9129,PRP3
26121,PRP31
84950,PRP38
8899,PRP4
55660,PRP40
1665,PRP43
22938,PRP45
5356,PRP46
9128,PRP4P
9879,PRP5
24148,PRP6
10594,PRP8
9410,PRP8BP
10946,PRP9
10594,PRPC8
23451,PRPF10
8175,PRPF11
9785,PRPF16
51362,PRPF17
8449,PRPF2
10291,PRPF21
1659,PRPF22
9416,PRPF28
1665,PRPF43
22938,PRPF45
5356,PRPF46
9879,PRPF5
9410,PRPF8BP
10946,PRPF9
5630,PRPH1
112858,PRPK
64979,PRPL36
23627,PRPLP
1665,PRPP43P
653247,PRPPRB1
4477,PRPS
221823,PRPS3
5818,PRR
5818,PRR1
10957,PRR2
100170841,PRR28
389857,PRR6L1
50700,PRRDH
2834,PRRPR
10699,PRSC
55644,PRSMG1
94031,PRSP
3003,PRSS
7113,PRSS10
26872,PRSS24
8909,PRSS26
25823,PRSS31
8662,PRT1
26166,PRTDNY2
81616,PRTDNY3
57126,PRV1
148022,PRVTIRB
51450,PRX2
7001,PRXII
25824,PRXV
9081,PRY1
653247,PS
8436,PSP68
51365,PSPLA1
5663,PS1
51538,PS1D
439921,PS1TP1
5664,PS2
58189,PS20
6198,PS6K
354,PSA
85358,PSAP2
55486,PSARL1
54439,PSC1
695,PSCTK1
3702,PSCTK2
660,PSCTK3
7006,PSCTK4
7294,PSCTK5
1740,PSD93
1742,PSD95
5662,PSD1
1740,PSD93
1742,PSD95
23761,PSDC
3843,PSE1
6403,PSEL
81502,PSENL3
114769,PSEUDOICE
6421,PSF
6890,PSF1
6891,PSF2
64785,PSF3
83464,PSFL
5673,PSG
5669,PSGGA
5670,PSGGB
5678,PSGII
6404,PSGL1
81285,PSGR
9344,PSK
26470,PSK1
1019,PSKJ3
9344,PSK1
57551,PSK2
56928,PSL1
84888,PSL2
81502,PSL3
121665,PSL4
2346,PSM
2346,PSMA
143471,PSMA7L
5696,PSMB5I
5698,PSMB6I
692094,PSMP
51251,PSN1
9937,PSO2
27339,PSO4
64127,PSORAS1
55905,PSORS12
27291,PSORT
5623,PSP
4477,PSP94
6440,PSPC
55269,PSP1
11250,PSP24
81491,PSP24(BETA)
11250,PSP24A
81491,PSP24B
4477,PSP57
4477,PSP94
5967,PSPS
5967,PSPS1
5968,PSPS2
10217,PSR1
10106,PSR2
9791,PSS1
81490,PSS2
9791,PSSA
1020,PSSALRE
374291,PSST
375567,PSST739
7903,PST
7903,PST1
6690,PSTI
9051,PSTPIP
9622,PSTS
57223,PSY2
171558,PTALPHA
11171,PTWD
58492,PT1
7634,PT17
10875,PT49
7633,PT7
171558,PTA
10666,PTA1
25807,PTAG
2339,PTAR2
5875,PTAR3
58155,PTB
5725,PTB1
5725,PTB2
5725,PTB3
5725,PTB4
58155,PTBLP
5979,PTC
8031,PTC3
5108,PTC4
51592,PTC7
442213,PTCH53
27335,PTD001
51397,PTD002
29789,PTD004
28977,PTD007
51398,PTD008
51399,PTD009
27069,PTD010
28978,PTD011
28970,PTD012
51389,PTD013
28971,PTD015
51136,PTD016
28973,PTD017
23210,PTDSR1
10005,PTE2
122970,PTEIB
122970,PTE2B
5728,PTEN1
7179,PTEN2
256297,PTF1P48
6621,PTFALPHA
6619,PTFBETA
6618,PTFDELTA
6617,PTFGAMMA
5507,PTG
2289,PTG10
5729,PTGDR1
9518,PTGFB
5742,PTGHS
5741,PTH1
27241,PTHB1
5744,PTHR
5744,PTHRP
5269,PTI
22976,PTIP
2185,PTK
6725,PTK70
65057,PTOP
5967,PTP
5777,PTP1C
5783,PTPBAS
5783,PTPBL
8073,PTPIV1A
5800,PTPOC
5782,PTPPEST
5801,PTPSL
5800,PTPU2
5803,PTP18
5783,PTP1E
5781,PTP2C
138639,PTP9Q22
5801,PTPBR7
7803,PTPCAAX1
8073,PTPCAAX2
5789,PTPD
11099,PTPD1
5791,PTPE
5782,PTPG1
5774,PTPH1
55177,PTPIP51
5783,PTPL1
5775,PTPMEG
9081,PTPN13LY
442862,PTPN13LY2
11099,PTPRL10
5805,PTPS
84867,PTPSTEP
5800,PTPU2
374308,PTR
121260,PTR4
5830,PTS1R
5191,PTS2R
9232,PTTG
1401,PTX1
325,PTX2
9315,PTZ17
6688,PU.1
9933,PUF6
4654,PUM
27113,PUMA
338442,PUMAG
338442,PUMAG
9698,PUMH1
23369,PUMH2
4316,PUMP1
57188,PUNCTIN2
4860,PUNP
4150,PUR1
5813,PURALPHA
5813,PUR1
5813,PURALPHA
5814,PURBETA
29942,PURGA
29942,PURGB
471,PURH
5198,PURL
142940,PUS4
83483,PV1
83483,PV1
5818,PVRR1
5819,PVRR2
25945,PVRR3
4692,PWCR
57728,PWDMP
24145,PX1
27166,PX19
56666,PX2
116337,PX3
5190,PXAAA1
5824,PXMP1
8856,PXR
54984,PXR1
51555,PXR2
64131,PXYLT1
64132,PXYLT2
8471,PY160
3428,PYHIN2
4332,PYHIN3
9447,PYHIN4
2185,PYK2
84305,PYM
338322,PYNOD
114548,PYPAF1
55655,PYPAF2
199713,PYPAF3
147945,PYPAF4
171389,PYPAF5
204801,PYPAF6
91662,PYPAF7
126206,PYPAF8
1848,PYST1
1849,PYST2
5697,PYY1
4852,PYY4
8858,PZ
80829,PZF
51156,PZI
9019,PZR
51203,Q0310
27161,Q10
127018,Q96AV0
27036,QA79
25797,QC
7384,QCR1
10975,QCR10
7385,QCR2
7388,QCR6
7381,QCR7
27089,QCR8
29796,QCR9
23235,QIK
125988,QIL1
2290,QIN
3840,QIP1
3838,QIP2
9444,QK3
23522,QKF
6134,QM
22832,QN1
9946,QOH1
7381,QPC
23475,QPRTASE
1728,QR1
4835,QR2
27086,QRF1
64172,QRI7
23387,QSK
23522,QUERKOPF
5796,RPTPKAPPA
6237,RRAS
22808,RRAS3
8501,R00504
55536,R1
3732,R2
90273,R29124_1
56005,R33729_1
344758,R35
10777,R3HDM3
5890,R51H2
5892,R51H3
401190,R7BP
388531,R9AP
9693,RAGEF
51735,RAGEF2
23705,RA175
23256,RA410
8935,RA70
283,RAA1
3267,RAB
51552,RAB14
6038,RAB1
55667,RAB10GEF
80223,RAB11FIP1
22841,RAB11FIP2
9727,RAB11FIP3
84440,RAB11FIP4
54521,RAB11BP
387849,RAB15EP
9545,RAB16
401409,RAB19B
11031,RAB22B
5873,RAB27
26000,RAB27AGAPBETA
25782,RAB3GAP150
83871,RAB39
22930,RAB3GAP
22930,RAB3GAP130
8567,RAB3GEP
5878,RAB5CL
9135,RAB5EP
150786,RAB6CL
4218,RAB8
51209,RAB9L
10244,RAB9P40
9135,RABAPTIN5
27342,RABEX5
27342,RABEX5
27352,RABGAP5
27352,RABGAP5
2664,RABGDIA
2665,RABGDIB
117177,RABIN3
117177,RABIN8
80230,RABIP4
55680,RABIP4R
51277,RABJS
22895,RABPHILIN
9135,RABPT5
3268,RABR
9363,RABS10
207,RAC
5879,RAC1
10000,RACGAMMA
23600,RACE
6563,RACH1
6563,RACH2
10215,RACK17
23613,RACK7
149603,RACO1
149603,RACO1
6236,RAD
2067,RAD10
5884,RAD17SP
642636,RAD21L
5884,RAD24
2071,RAD25
2074,RAD26
375748,RAD26L
5429,RAD30A
9545,RAD3D
7508,RAD4
10111,RAD502
5889,RAD51L2
8438,RAD54A
84901,RAD60
7319,RAD6A
7320,RAD6B
150468,RADMIS
122665,RAE2
1911,RAE28
80328,RAET1H
80329,RAET1I
79465,RAET1N
5894,RAF1
9014,RAF1B
6036,RAF3
9014,RAFI63
2475,RAFT1
2185,RAFTK
23180,RAFTLIN
130132,RAFTLIN2
10670,RAGA
177,RAGE
5891,RAGE1
55004,RAGULATOR1
28956,RAGULATOR2
8649,RAGULATOR3
83871,RAH
338879,RAH1
6050,RAI
26064,RAI13
8738,RAIDD
51704,RAIG2
55890,RAIG3
9052,RAIG1
54922,RAIN
89797,RAINB1
122651,RAJ1
2444,RAK
390443,RAK1
440163,RAL1
5908,RAL1B
216,RALDH1
8854,RALDH2
220,RALDH3
253959,RALGAPALPHA1
57148,RALGAPBETA
5900,RALGEF
9649,RALGEF2
9649,RALGPS1A
399694,RALP
54206,RALT
5873,RAM
6575,RAM1
55536,RAM2
221150,RAMA1
91057,RAMA3
7750,RAMP
27230,RAMP4
51194,RANBP11
9670,RANBP13
727851,RANBP2ALPHA
729857,RANBP2L2
10048,RANBPM
29098,RANGNRF
8792,RANK
51479,RANK5
8600,RANKL
6352,RANTES
314,RAO
54386,RAP1
23272,RAP140
5909,RAP1GAP1
5909,RAP1GAPII
23054,RAP250
10900,RAP2IP
116519,RAP3
2963,RAP30
26065,RAP55
26065,RAP55A
149986,RAP55B
2962,RAP74
51720,RAP80
55809,RAPA
57186,RAPGAPALPHA2
977,RAPH
83593,RAPL
2475,RAPT1
57521,RAPTOR
5914,RAR
142684,RAR2
282808,RAR2
142684,RAR2A
5916,RARC
51406,RARG1
57799,RARL
5924,RASGRF2
8831,RASA5
8437,RASAL
10125,RASGRP
4327,RASI1
55698,RASIP2
55733,RASP
91464,RAXLX
26751,RAY
7982,RAY1
11020,RAYL
51282,RAZ1
5925,RB
5469,RB18A
5934,RB2
81551,RB3
23352,RBAF600
9569,RBAP2
5931,RBAP46
5928,RBAP48
6519,RBAT
10765,RBBP2H1A
51127,RBCC
55521,RBCC728
10616,RBCK2
55684,RBEL1
138162,RBEST47
64221,RBIG1
3736,RBK1
56267,RBM1
23013,RBM15C
85437,RBM36
6432,RBM37
55599,RBM40
5936,RBM4A
83759,RBM4L
9939,RBM8B
373863,RBMS4
5973,RBP
5926,RBP1
3516,RBPJ
11317,RBPL
5441,RBP10
10540,RBP50
8148,RBP56
9810,RBP95
5947,RBPC
5948,RBPC2
3516,RBPJK
5929,RBQ3
6812,RBSEC1
64080,RBSK
10217,RBSP3
29946,RBT1
4005,RBTN2
9104,RC
54973,RC68
55756,RC74
57332,RC1
4900,RC3
5688,RC61
11236,RCA1
23376,RCAD
5954,RCAL
9166,RCAS1
84925,RCC4
5546,RCCP1
4233,RCCP2
23644,RCD8
9125,RCD1
9125,RCD1+
201725,RCDG1
25994,RCF1A
192286,RCF1B
3836,RCH2
1656,RCK
10591,RCL
1259,RCNC1
1258,RCNC2
1259,RCNCA
1258,RCNCB
6257,RCOR1
80223,RCP
27297,RCP9
54478,RCS1
7936,RD
5158,RD1
6121,RD12
80184,RD16
5961,RD2
7275,RD5
83552,RD6
10002,RD7
9600,RD9
11186,RDA32
5457,RDC1
57007,RDC1
3352,RDC4
134,RDC7
135,RDC8
115861,RDCVF
158046,RDCVF2
9600,RDGB
26207,RDGBBETA
9600,RDGB1
57605,RDGB2
9600,RDGBA1
57605,RDGBA2
83394,RDGBA3
26207,RDGBB
26207,RDGBB1
195814,RDHE2
10170,RDH15
9249,RDH17
25788,RDH54
195814,RDHE2
10170,RDHL
121214,RDHS
7936,RDP
50617,RDRTA2
7263,RDS
84844,RDS3
6598,RDT
84299,RDX12
23432,RE2
11331,REA
23195,REA1
84515,REC
1902,REC.1.3
54986,REC01035
5810,REC1
80349,REC14
6541,REC1L
5890,REC2
9985,REC8P
5965,RECQ1
641,RECQ2
7486,RECQ3
9401,RECQ4
9400,RECQ5
5965,RECQL1
7486,RECQL2
641,RECQL3
64114,RECS1
3550,RED
104,RED1
105,RED2
54541,REDD1
54541,REDD1
115265,REDD2
8444,REDK
10189,REF
328,REF1
328,REF1
144347,REFILINA
359845,REFILINB
10197,REGGAMMA
5068,REGIII
83998,REGIV
5068,REG3
5968,REGH
5968,REGIBETA
5968,REGL
2137,REGR
11186,REH3P21
7247,REHF1
27122,REIC
7301,REK
5971,RELB
84666,RELMB
83998,RELP
6236,REM3
23539,REMP
55328,RENALASE
10159,RENR
26019,RENT2
65110,RENT3A
65109,RENT3B
1121,REP1
1122,REP2
7993,REP8
6117,REPA1
6119,REPA3
157313,REPOMAN
56475,REPRIMO
9576,REPROSA1
10856,REPTIN52
3550,RER
8603,RES422
6452,RES423
8602,RES425
6047,RES426
65260,RESA1
9950,RETII
338917,RET1
2674,RET1L
5979,RET51
51635,RETDSR4
3000,RETGC
3000,RETGC1
2986,RETGC2
2674,RETL1
2675,RETL2
56729,RETN1
9249,RETSDR1
51170,RETSDR2
51171,RETSDR3
10170,RETSDR8
9572,REVERBAALPHA
5980,REV3
10459,REV7
132625,REX1
6117,RFA
9617,RF1
10107,RFB30
5981,RFC140
5985,RFC36
5984,RFC37
5983,RFC38
5982,RFC40
8031,RFG
9950,RFG5
51592,RFG7
51621,RFLAT1
64111,RFRP
25794,RFSN
55065,RFVT1
79581,RFVT2
113278,RFVT3
8625,RFXB
720,RG
57798,RG083M05.2
8731,RG7MT1
10687,RGAG2
23089,RGAG3
28984,RGC32
28984,RGC32
5900,RGDS
5900,RGF
57096,RGI1
23179,RGL
56963,RGM
148738,RGMC
64283,RGNEF
729857,RGP2
653489,RGP3
285190,RGP4
84220,RGP5
729540,RGP6
89866,RGPR
9282,RGR1
26575,RGS17
23161,RGSPX1
57231,RGSPX2
6004,RGSR
8787,RGS9L
10287,RGSGAIP
8601,RGSZ1
26575,RGSZ2
137797,RGTR430
9188,RHII/GU
79009,RHII/GUB
6007,RH30A
6007,RH4
6005,RH50A
1660,RHA
3161,RHAMM
79651,RHBDL5
55486,RHBDS1
121268,RHEB2
11325,RHELP
23551,RHES
51458,RHGK
6007,RHII
83695,RHINO
387,RHO12
27289,RHO6
8153,RHO7
390,RHO8
390,RHOE
392,RHOGAP
1123,RHOGAP2
1124,RHOGAP3
393,RHOGAP4
394,RHOGAP5
395,RHOGAPX1
396,RHOGDI
398,RHOGDI3
397,RHOGDI2
387,RHOH12
388,RHOH6
29984,RHOHP1
23164,RHOIP3
55885,RHOM3
4004,RHOM1
4005,RHOM2
8153,RHON
27289,RHOS
6007,RHPI
114822,RHPN
24138,RI58
79631,RIA1
54518,RIAM
23598,RIAZ
6014,RIBA
6016,RIBB
1488,RIBEYE
6185,RIBIIR
6616,RIC4
6616,RIC4
55188,RIC8
9912,RICH2
55114,RICH1
9912,RICH2
8767,RICK
9743,RICS
9921,RIE2
54509,RIF
80196,RIFF
117584,RIFIFYLIN
55312,RIFK
55908,RIFL
6209,RIG
4061,RIGE
3437,RIGG
23586,RIGI
84181,RIGB
5187,RIGUI
29978,RIHFB2157
8572,RIL
22999,RIM
9256,RIMBP1
23504,RIMBP2
22999,RIM1
9699,RIM2
9783,RIM3
9256,RIMBP1
85376,RIMBP3.1
85376,RIMBP3A
90933,RINCK
51523,RINF
5696,RING10
6891,RING11
5698,RING12
6045,RING1B
7923,RING2
6046,RING3
8019,RING3L
6890,RING4
6048,RING5
3108,RING6
3109,RING7
285955,RINGO1
387778,RINGO2
245711,RINGO3
60561,RINT1
65986,RINZF
3267,RIP
11103,RIP1
7386,RIP1
26056,RIP11
9971,RIP14
8204,RIP140
7376,RIP15
8648,RIP160
8767,RIP2
9994,RIP25
11035,RIP3
54101,RIP4
55969,RIP5
29803,RIP60
389692,RIPE3B1
79705,RIPK6
120892,RIPK7
22902,RIPX
51285,RIS
7386,RIS1
81620,RIS2
59342,RISC
7386,RISP
55422,RITA
7799,RIZ
7799,RIZ1
7799,RIZ2
117166,RJD2
6011,RK
3751,RK5
